,Rank,Total Score,Max Score,Mean Score,NUMBER,CODE,SERIAL,NAME,TYPE1,TYPE2,COLOR,ABILITY1,ABILITY2,ABILITY HIDDEN,GENERATION,LEGENDARY,MEGA_EVOLUTION,HEIGHT,WEIGHT,HP,ATK,DEF,SP_ATK,SP_DEF,SPD,TOTAL
349,249,-22898.399999999987,36.0,-21.849618320610688,296,1,2961,Makuhita,Fighting,,Yellow,Thick Fat,Guts,Sheer Force,3.0,0.0,0.0,1.0,86.4,72,60,30,20,30,25,237
60,249,-22898.399999999987,36.0,-21.849618320610688,48,1,481,Venonat,Bug,Poison,Purple,Compound Eyes,Tinted Lens,Run Away,1.0,0.0,0.0,1.0,30.0,60,55,50,40,55,45,305
655,249,-22898.399999999987,36.0,-21.849618320610688,555,2,5552,Darmanitan,Fire,Psychic,White,Zen Mode,,,5.0,0.0,0.0,1.3,92.9,105,30,105,140,105,55,540
81,249,-22898.399999999987,36.0,-21.849618320610688,64,1,641,Kadabra,Psychic,,Brown,Synchronize,Inner Focus,Magic guard,1.0,0.0,0.0,1.3,56.5,40,35,30,120,70,105,400
641,249,-22898.399999999987,36.0,-21.849618320610688,544,1,5441,Whirlipede,Bug,Poison,Grey,Poison Point,Swarm,Speed Boost,5.0,0.0,0.0,1.2,58.5,40,55,99,40,79,47,360
225,249,-22898.399999999987,36.0,-21.849618320610688,184,1,1841,Azumarill,Water,Fairy,Blue,Thick Fat,Huge Power,Sap Sipper,2.0,0.0,0.0,0.8,28.5,100,50,80,60,80,50,420
509,249,-22898.399999999987,36.0,-21.849618320610688,425,1,4251,Drifloon,Ghost,Flying,Purple,Aftermath,Unburden,Flare Boost,4.0,0.0,0.0,0.4,1.2,90,50,34,60,44,70,348
967,249,-22898.399999999987,36.0,-21.849618320610688,826,1,8261,Orbeetle,Bug,Psychic,Red,Swarm,Frisk,Telepathy,8.0,0.0,0.0,0.4,40.8,60,45,110,80,120,90,505
323,249,-22898.399999999987,36.0,-21.849618320610688,271,1,2711,Lombre,Water,Grass,Green,Swift Swim,Rain Dish,Own Tempo,3.0,0.0,0.0,1.2,32.5,60,50,50,60,70,50,340
615,250,-23736.799999999697,35.2,-22.64961832061069,519,1,5191,Pidove,Normal,Flying,Grey,Big Pecks,Super Luck,Rivalry,5.0,0.0,0.0,0.3,2.1,50,55,50,36,30,43,264
884,251,-23946.399999999983,35.0,-22.849618320610688,747,1,7471,Mareanie,Poison,Water,Blue,Merciness,Limber,Regenerator,7.0,0.0,0.0,0.4,8.0,50,53,62,43,52,45,305
62,251,-23946.399999999983,35.0,-22.849618320610688,50,1,501,Diglett,Ground,,Brown,Sand Veil,Arena Trap,Sand Force,1.0,0.0,0.0,0.2,0.8,10,55,25,35,45,95,265
63,251,-23946.399999999983,35.0,-22.849618320610688,50,2,502,Diglett,Ground,Steel,Brown,Sand Veil,Tangling Hair,Sand Force,7.0,0.0,0.0,0.2,1.0,10,55,30,35,45,90,265
488,251,-23946.399999999983,35.0,-22.849618320610688,411,1,4111,Bastiodon,Rock,Steel,Grey,Sturdy,,Soundproof,4.0,0.0,0.0,1.3,149.5,60,52,168,47,138,30,495
717,251,-23946.399999999983,35.0,-22.849618320610688,608,1,6081,Lampent,Ghost,Fire,Black,Flash Fire,Flame Body,Infiltrator,5.0,0.0,0.0,0.6,13.0,60,40,60,95,60,55,370
442,251,-23946.399999999983,35.0,-22.849618320610688,374,1,3741,Beldum,Steel,Psychic,Blue,Clear Body,,Light Metal,3.0,0.0,0.0,0.6,95.2,40,55,80,35,60,30,300
824,251,-23946.399999999983,35.0,-22.849618320610688,704,1,7041,Goomy,Dragon,,Purple,Sap Sipper,Hydration,Gooey,6.0,0.0,0.0,0.3,2.8,45,50,35,55,75,40,300
600,251,-23946.399999999983,35.0,-22.849618320610688,504,1,5041,Patrat,Normal,,Brown,Run Away,Keen Eye,Analytic,5.0,0.0,0.0,0.5,11.6,45,55,39,35,39,42,255
678,251,-23946.399999999983,35.0,-22.849618320610688,575,1,5751,Gothorita,Psychic,,Purple,Frisk,Competitive,Shadow Tag,5.0,0.0,0.0,0.7,18.0,60,45,70,75,85,55,390
960,251,-23946.399999999983,35.0,-22.849618320610688,819,1,8191,Skwovet,Normal,,Brown,Cheek Pouch,,Gluttony,8.0,0.0,0.0,0.3,2.5,70,55,40,35,35,25,260
788,251,-23946.399999999983,35.0,-22.849618320610688,670,1,6701,Floette,Fairy,,White,Flower Veil,,Symbiosis,6.0,0.0,0.0,0.2,0.9,54,45,47,75,98,52,371
795,251,-23946.399999999983,35.0,-22.849618320610688,677,1,6771,Espurr,Psychic,,Grey,Keen Eye,Infiltrator,Own Tempo,6.0,0.0,0.0,0.3,3.5,62,48,54,63,60,68,355
346,251,-23946.399999999983,35.0,-22.849618320610688,293,1,2931,Whismur,Normal,,Pink,Soundproof,,Rattled,3.0,0.0,0.0,0.6,16.3,64,51,23,51,23,28,240
996,252,-24156.000000000313,34.8,-23.049618320610683,854,1,8541,Sinistea,Ghost,,Purple,Weak Armor,,Cursed Body,8.0,0.0,0.0,0.1,0.2,40,45,45,74,54,50,308
806,253,-24365.60000000013,34.6,-23.249618320610686,686,1,6861,Inkay,Dark,Psychic,Blue,Contrary,Suction Cups,Infiltrator,6.0,0.0,0.0,0.4,3.5,53,54,53,37,46,45,288
637,254,-24575.19999999988,34.400000000000006,-23.449618320610693,540,1,5401,Sewaddle,Bug,Grass,Yellow,Swarm,Chlorophyll,Overcoat,5.0,0.0,0.0,0.3,2.5,45,53,70,40,60,42,310
804,255,-24784.799999999683,34.2,-23.64961832061069,684,1,6841,Swirlix,Fairy,,White,Sweet Veil,,Unburden,6.0,0.0,0.0,0.4,3.5,62,48,66,59,57,49,341
473,256,-24994.399999999983,34.0,-23.849618320610684,396,1,3961,Starly,Normal,Flying,Brown,Keen Eye,,Reckless,4.0,0.0,0.0,0.3,2.0,40,55,30,30,30,60,245
800,256,-24994.399999999983,34.0,-23.849618320610684,681,1,6811,Aegislash,Steel,Ghost,Brown,Stance Change,,,6.0,0.0,0.0,1.7,53.0,60,50,150,50,150,60,520
823,256,-24994.399999999983,34.0,-23.849618320610684,703,1,7031,Carbink,Rock,Fairy,Grey,Clear Body,,Sturdy,6.0,0.0,0.0,0.3,5.7,50,50,150,50,150,50,500
665,256,-24994.399999999983,34.0,-23.849618320610684,562,2,5622,Yamask,Ghost,Ground,Black,Wandering Spilit,,,8.0,0.0,0.0,0.5,1.5,38,55,85,30,65,30,303
632,256,-24994.399999999983,34.0,-23.849618320610684,535,1,5351,Tympole,Water,,Blue,Swift Swim,Hydration,Water Absorb,5.0,0.0,0.0,0.5,4.5,50,50,40,50,40,64,294
328,256,-24994.399999999983,34.0,-23.849618320610684,276,1,2761,Taillow,Normal,Flying,Blue,Guts,,Scrappy,3.0,0.0,0.0,0.3,2.3,40,55,30,30,30,85,270
605,256,-24994.399999999983,34.0,-23.849618320610684,509,1,5091,Purrloin,Dark,,Purple,Limber,Unburden,Prankster,5.0,0.0,0.0,0.4,10.1,41,50,37,50,37,66,281
175,256,-24994.399999999983,34.0,-23.849618320610684,138,1,1381,Omanyte,Rock,Water,Blue,Swift Swim,Shell Armor,Weak Armor,1.0,0.0,0.0,0.4,7.5,35,40,100,90,55,35,355
154,256,-24994.399999999983,34.0,-23.849618320610684,120,1,1201,Staryu,Water,,Brown,Illuminate,Natural Cure,Analytic,1.0,0.0,0.0,0.8,34.5,30,45,55,70,55,85,340
427,256,-24994.399999999983,34.0,-23.849618320610684,361,1,3611,Snorunt,Ice,,Grey,Inner Focus,Ice Body,Moody,3.0,0.0,0.0,0.7,16.8,50,50,50,50,50,50,300
311,256,-24994.399999999983,34.0,-23.849618320610684,261,1,2611,Poochyena,Dark,,Grey,Run Away,Quick Feet,Rattled,3.0,0.0,0.0,0.5,13.6,35,55,35,30,30,35,220
321,256,-24994.399999999983,34.0,-23.849618320610684,269,1,2691,Dustox,Bug,Poison,Green,Shield Dust,,Compound Eyes,3.0,0.0,0.0,1.2,31.6,60,50,70,50,90,65,385
504,257,-25204.00000000032,33.800000000000004,-24.049618320610687,422,1,4221,Shellos,Water,,Purple,Sticky Hold,Storm Drain,Sand Force,4.0,0.0,0.0,0.3,6.3,76,48,48,57,62,34,325
24,257,-25204.00000000032,33.800000000000004,-24.049618320610683,19,1,191,Rattata,Normal,,Purple,Run Away,Guts,Hustle,1.0,0.0,0.0,0.3,3.5,30,56,35,25,35,72,253
505,257,-25204.00000000032,33.800000000000004,-24.049618320610687,422,2,4222,Shellos,Water,,Blue,Sticky Hold,Storm Drain,Sand Force,4.0,0.0,0.0,0.3,6.3,76,48,48,57,62,34,325
25,257,-25204.00000000032,33.800000000000004,-24.049618320610683,19,2,192,Rattata,Dark,Normal,Black,Gluttony,Hustle,Thick Fat,7.0,0.0,0.0,0.3,3.8,30,56,35,25,35,72,253
808,258,-25623.199999999826,33.4,-24.449618320610693,688,1,6881,Binacle,Rock,Water,Brown,Tough Claws,Sniper,Pickpocket,6.0,0.0,0.0,0.5,31.0,42,52,67,39,56,50,306
894,258,-25623.199999999826,33.400000000000006,-24.449618320610693,757,1,7571,Salandit,Poison,Fire,Black,Corrosion,,Oblivious,7.0,0.0,0.0,0.6,4.8,48,44,40,71,40,77,320
999,259,-25832.799999999672,33.2,-24.64961832061069,857,1,8571,Hattrem,Psychic,,Pink,Healer,Anticipation,Magic Bounce,8.0,0.0,0.0,0.6,4.8,57,40,90,86,73,49,395
299,260,-26042.39999999998,33.0,-24.849618320610684,252,1,2521,Treecko,Grass,,Green,Overgrow,,Unburden,3.0,0.0,0.0,0.5,5.0,40,45,35,65,55,70,310
366,260,-26042.39999999998,33.0,-24.849618320610684,309,1,3091,Electrike,Electric,,Green,Static,Lightning Rod,Minus,3.0,0.0,0.0,0.6,15.2,40,45,40,65,40,65,295
192,261,-26042.399999999983,33.0,-24.849618320610688,152,1,1521,Chikorita,Grass,,Green,Overgrow,,Leaf guard,2.0,0.0,0.0,0.9,6.4,45,49,65,49,65,45,318
543,261,-26042.399999999983,33.0,-24.849618320610688,456,1,4561,Finneon,Water,,Blue,Swift Swim,Storm Drain,Water Veil,4.0,0.0,0.0,0.4,7.0,49,49,56,49,61,66,330
704,261,-26042.399999999983,33.0,-24.849618320610688,595,1,5951,Joltik,Bug,Electric,Yellow,Compound Eyes,Unnerve,Swarm,5.0,0.0,0.0,0.1,0.6,50,47,50,57,50,65,319
770,262,-26671.199999999753,32.4,-25.449618320610693,653,1,6531,Fennekin,Fire,,Red,Blaze,,Magician,6.0,0.0,0.0,0.4,9.4,40,45,40,62,60,60,307
9,262,-26671.199999999753,32.400000000000006,-25.449618320610693,7,1,71,Squirtle,Water,,Blue,Torrent,,Rain Dish,1.0,0.0,0.0,0.5,9.0,44,48,65,50,64,43,314
271,263,-27090.399999999987,32.0,-25.849618320610684,226,1,2261,Mantine,Water,Flying,Purple,Swift Swim,Water Absorb,Water Veil,2.0,0.0,0.0,2.1,220.0,85,40,70,80,140,70,485
779,263,-27090.399999999987,32.0,-25.849618320610684,661,1,6611,Fletchling,Normal,Flying,Red,Big Pecks,,Gale Wings,6.0,0.0,0.0,0.3,1.7,45,50,43,40,38,62,278
121,263,-27090.399999999987,32.0,-25.849618320610684,92,1,921,Gastly,Ghost,Poison,Purple,Levitate,,,1.0,0.0,0.0,1.3,0.1,30,35,30,100,35,80,310
169,263,-27090.399999999987,32.0,-25.849618320610688,132,1,1321,Ditto,Normal,,Purple,Limber,,Imposter,1.0,0.0,0.0,0.3,4.0,48,48,48,48,48,48,288
135,263,-27090.399999999987,32.0,-25.849618320610684,104,1,1041,Cubone,Ground,,Brown,Rock Head,Lightning Rod,Battle Armor,1.0,0.0,0.0,0.4,6.5,50,50,95,40,50,35,320
216,263,-27090.399999999987,32.0,-25.849618320610684,176,1,1761,Togetic,Fairy,Flying,White,Hustle,Serene Grace,Super Luck,2.0,0.0,0.0,0.6,3.2,55,40,85,80,105,40,405
77,263,-27090.399999999987,32.0,-25.849618320610684,60,1,601,Poliwag,Water,,Blue,Water Absorb,Damp,Swift Swim,1.0,0.0,0.0,0.6,12.4,40,50,40,40,40,90,300
675,263,-27090.399999999987,32.0,-25.849618320610684,572,1,5721,Minccino,Normal,,Grey,Cute Charm,Technician,Skill Link,5.0,0.0,0.0,0.4,5.8,55,50,40,40,40,75,300
45,263,-27090.399999999987,32.0,-25.849618320610684,35,1,351,Clefairy,Fairy,,Pink,Cute Charm,Magic Guard,Friend Guard,1.0,0.0,0.0,0.6,7.5,70,45,48,60,65,35,323
671,263,-27090.399999999987,32.0,-25.849618320610684,568,1,5681,Trubbish,Poison,,Green,Stench,Sticky Hold,Aftermath,5.0,0.0,0.0,0.6,31.0,50,50,62,40,62,65,329
400,264,-27509.600000000286,31.6,-26.249618320610686,339,1,3391,Barboach,Water,Ground,Grey,Oblivious,Anticipation,Hydration,3.0,0.0,0.0,0.4,1.9,50,48,43,46,41,60,288
107,265,-28138.399999999987,31.0,-26.849618320610688,81,1,811,Magnemite,Electric,Steel,Grey,Magnet Pull,Sturdy,Analytic,1.0,0.0,0.0,0.3,6.0,25,35,70,95,55,45,325
875,265,-28138.399999999987,31.0,-26.849618320610688,742,1,7421,Cutiefly,Bug,Fairy,Yellow,Honey Gather,Shield Dust,Sweet Veil,7.0,0.0,0.0,0.1,0.2,40,45,40,55,40,84,304
370,265,-28138.399999999987,31.0,-26.849618320610688,312,1,3121,Minun,Electric,,Yellow,Minus,,Lightning Rod,3.0,0.0,0.0,0.4,4.2,60,40,50,75,85,95,405
623,265,-28138.399999999987,31.0,-26.849618320610688,527,1,5271,Woobat,Psychic,Flying,Blue,Unaware,Klutz,Simple,5.0,0.0,0.0,0.4,2.1,65,45,43,55,43,72,323
1001,265,-28138.399999999987,31.0,-26.849618320610688,859,1,8591,Impidimp,Dark,Fairy,Pink,Prankster,Frisk,Pickpocket,8.0,0.0,0.0,0.4,5.5,45,45,65,55,40,50,300
126,265,-28138.399999999987,31.000000000000004,-26.849618320610688,96,1,961,Drowzee,Psychic,,Yellow,Insomnia,Forewarn,Inner Focus,1.0,0.0,0.0,1.0,32.4,60,48,45,43,90,42,328
264,266,-29186.399999999987,30.0,-27.849618320610688,220,1,2201,Swinub,Ice,Ground,Brown,Oblivious,Snow Cloak,Thick Fat,2.0,0.0,0.0,0.4,6.5,50,50,40,30,30,50,250
538,266,-29186.399999999987,30.0,-27.849618320610688,451,1,4511,Skorupi,Poison,Bug,Purple,Battle Armor,Sniper,Keen Eye,4.0,0.0,0.0,0.8,12.0,40,50,90,30,55,65,330
262,266,-29186.399999999987,30.0,-27.849618320610688,218,1,2181,Slugma,Fire,,Red,Magma Armor,Flame Body,Weak Armor,2.0,0.0,0.0,0.7,35.0,40,40,40,70,40,20,250
957,266,-29186.399999999987,30.0,-27.849618320610688,816,1,8161,Sobble,Water,,Blue,Torrent,,Sniper,8.0,0.0,0.0,0.3,4.0,50,40,40,70,40,70,310
150,266,-29186.399999999987,30.0,-27.849618320610688,116,1,1161,Horsea,Water,,Blue,Swift Swim,Sniper,Damp,1.0,0.0,0.0,0.4,8.0,30,40,70,70,25,60,295
39,267,-29605.600000000402,29.6,-28.249618320610686,29,1,291,Nidoran F,Poison,,Blue,Poison Point,Rivalry,Hustle,1.0,0.0,0.0,0.4,7.0,55,47,52,40,40,41,275
352,268,-30234.399999999987,29.0,-28.849618320610688,299,1,2991,Nosepass,Rock,,Grey,Sturdy,Magnet Pull,Sand Force,3.0,0.0,0.0,1.0,97.0,30,45,135,45,90,30,375
229,268,-30234.399999999987,29.0,-28.849618320610688,188,1,1881,Skiploom,Grass,Flying,Green,Chlorophyll,Leaf Guard,Infiltrator,2.0,0.0,0.0,0.6,1.0,55,45,50,45,65,80,340
680,268,-30234.399999999987,29.0,-28.849618320610688,577,1,5771,Solosis,Psychic,,Green,Overcoat,Magic Guard,Regenerator,5.0,0.0,0.0,0.3,1.0,45,30,40,105,50,20,290
113,268,-30234.399999999987,29.0,-28.849618320610688,86,1,861,Seel,Water,,White,Thick Fat,Hydration,Ice Body,1.0,0.0,0.0,1.1,90.0,65,45,55,45,70,45,325
498,268,-30234.399999999987,29.0,-28.849618320610688,417,1,4171,Pachirisu,Electric,,White,Run Away,Pickup,Volt Absorb,4.0,0.0,0.0,0.4,3.9,60,45,70,45,90,95,405
701,268,-30234.399999999987,29.0,-28.849618320610688,592,1,5921,Frillish,Water,Ghost,White,Water Absorb,Cursed Body,Damp,5.0,0.0,0.0,1.2,33.0,55,40,50,65,85,40,335
591,268,-30234.399999999987,29.0,-28.849618320610688,495,1,4951,Snivy,Grass,,Green,Overgrow,,Contrary,5.0,0.0,0.0,0.6,8.1,45,45,55,45,55,63,308
219,268,-30234.399999999987,29.0,-28.849618320610688,179,1,1791,Mareep,Electric,,White,Static,,Plus,2.0,0.0,0.0,0.6,7.8,55,40,40,65,45,35,280
406,268,-30234.399999999987,29.0,-28.849618320610688,345,1,3451,Lileep,Rock,Grass,Purple,Suction Cups,,Storm Drain,3.0,0.0,0.0,1.0,23.8,66,41,77,61,87,23,355
51,268,-30234.399999999987,29.0,-28.849618320610688,39,1,391,Jigglypuff,Normal,Fairy,Pink,Cute Charm,Competitive,Friend Guard,1.0,0.0,0.0,0.5,5.5,115,45,20,45,25,20,270
706,269,-30444.0000000004,28.8,-29.049618320610683,597,1,5971,Ferroseed,Grass,Steel,Grey,Iron Barbs,,,5.0,0.0,0.0,0.6,18.8,44,50,91,24,86,10,305
962,270,-31072.799999999588,28.200000000000003,-29.64961832061069,821,1,8211,Rookidee,Flying,,Blue,Keen Eye,Unnerve,Big Pecks,8.0,0.0,0.0,0.2,1.8,38,47,65,33,35,57,275
976,271,-31282.399999999987,28.0,-29.849618320610688,835,1,8351,Yamper,Electric,,Yellow,Bell Fetch,,Rattled,8.0,0.0,0.0,0.3,13.5,59,45,50,40,50,26,270
683,271,-31282.399999999987,28.000000000000004,-29.849618320610688,580,1,5801,Ducklett,Water,Flying,Blue,Keen Eye,Big Pecks,Hydration,5.0,0.0,0.0,0.5,5.5,62,44,50,44,50,55,305
66,271,-31282.399999999987,28.0,-29.849618320610688,52,1,521,Meowth,Normal,,Yellow,Pickup,Technician,Unnerve,1.0,0.0,0.0,0.4,4.2,40,45,35,40,40,90,290
132,271,-31282.399999999987,28.0,-29.849618320610688,102,1,1021,Exeggcute,Grass,Psychic,Pink,Chlorophyll,,Harvest,1.0,0.0,0.0,0.4,2.5,60,40,80,60,45,40,325
201,272,-31492.000000000407,27.8,-30.049618320610683,161,1,1611,Sentret,Normal,,Brown,Run Away,Keen Eye,Frisk,2.0,0.0,0.0,0.8,6.0,35,46,34,35,45,20,215
374,273,-32330.399999999983,27.000000000000004,-30.849618320610688,316,1,3161,Gulpin,Poison,,Green,Liquid Ooze,Sticky Hold,Gluttony,3.0,0.0,0.0,0.4,10.3,70,43,53,43,53,40,302
476,273,-32330.399999999983,27.0,-30.849618320610688,399,1,3991,Bidoof,Normal,,Brown,Simple,Unaware,Moody,4.0,0.0,0.0,0.5,20.0,59,45,40,35,40,31,250
353,273,-32330.399999999983,27.0,-30.849618320610688,300,1,3001,Skitty,Normal,,Pink,Cute Charm,Normalize,Wonder Skin,3.0,0.0,0.0,0.6,11.0,50,45,45,35,35,50,260
20,273,-32330.399999999983,27.0,-30.849618320610688,16,1,161,Pidgey,Normal,Flying,Brown,Keen Eye,Tangled Feet,Big Pecks,1.0,0.0,0.0,0.3,1.8,40,45,40,35,35,56,251
430,273,-32330.399999999983,27.0,-30.849618320610688,363,1,3631,Spheal,Ice,Water,Blue,Thick Fat,Ice Body,Oblivious,3.0,0.0,0.0,0.8,39.5,70,40,50,55,50,25,290
47,274,-32540.00000000041,26.8,-31.049618320610683,37,1,371,Vulpix,Fire,,Brown,Flash Fire,,Drought,1.0,0.0,0.0,0.6,9.9,38,41,40,50,65,65,299
48,274,-32540.00000000041,26.8,-31.049618320610683,37,2,372,Vulpix,Ice,,White,Snow Cloak,,Snow Warning,7.0,0.0,0.0,0.6,9.9,38,41,40,50,65,65,299
787,275,-32749.600000000457,26.6,-31.249618320610686,669,1,6691,Flabebe,Fairy,,White,Flower Veil,,Symbiosis,6.0,0.0,0.0,0.1,0.1,44,38,39,61,79,42,303
814,275,-32749.600000000457,26.6,-31.249618320610686,694,1,6941,Helioptile,Electric,Normal,Yellow,Dry Skin,Sand Veil,Solar Power,6.0,0.0,0.0,0.5,6.0,44,38,33,61,43,70,289
1010,276,-33378.39999999998,26.0,-31.849618320610688,868,1,8681,Milcery,Fairy,,White,Sweet Veil,,Aroma Veil,8.0,0.0,0.0,0.2,0.3,45,40,40,50,61,34,270
487,276,-33378.39999999998,26.0,-31.849618320610688,410,1,4101,Shieldon,Rock,Steel,Grey,Sturdy,,Soundproof,4.0,0.0,0.0,0.5,57.0,30,42,118,42,88,30,350
640,276,-33378.39999999998,26.0,-31.849618320610688,543,1,5431,Venipede,Bug,Poison,Red,Poison Point,Swarm,Speed Boost,5.0,0.0,0.0,0.4,5.3,30,45,59,30,39,57,260
645,276,-33378.39999999998,26.0,-31.849618320610688,548,1,5481,Petilil,Grass,,Green,Chlorophyll,Own Tempo,Leaf Guard,5.0,0.0,0.0,0.5,6.6,45,35,50,70,50,30,280
343,276,-33378.39999999998,26.0,-31.849618320610688,290,1,2901,Nincada,Bug,Ground,Grey,Compound Eyes,,Run Away,3.0,0.0,0.0,0.5,5.5,31,45,90,30,30,40,266
125,276,-33378.39999999998,26.0,-31.849618320610688,95,1,951,Onix,Rock,Ground,Grey,Rock Head,Sturdy,Weak Armor,1.0,0.0,0.0,8.8,210.0,35,45,160,30,45,70,385
53,276,-33378.39999999998,26.0,-31.849618320610688,41,1,411,Zubat,Poison,Flying,Purple,Inner Focus,,Infiltrator,1.0,0.0,0.0,0.8,7.5,40,45,35,30,40,55,245
90,276,-33378.39999999998,26.0,-31.849618320610688,72,1,721,Tentacool,Water,Poison,Blue,Clear Body,Liquid Ooze,Rain dish,1.0,0.0,0.0,0.9,45.5,40,40,35,50,100,70,335
210,277,-33797.600000000464,25.6,-32.249618320610686,170,1,1701,Chinchou,Water,Electric,Blue,Volt Absorb,Illuminate,Water Absorb,2.0,0.0,0.0,0.5,12.0,75,38,38,56,56,67,330
989,278,-34216.79999999969,25.200000000000003,-32.64961832061069,848,1,8481,Toxel,Electric,Poison,Purple,Rattled,Static,Klutz,8.0,0.0,0.0,0.4,11.0,40,38,35,54,35,40,242
235,279,-34426.39999999997,25.0,-32.84961832061069,194,1,1941,Wooper,Water,Ground,Blue,Damp,Water Absorb,Unaware,2.0,0.0,0.0,0.4,8.5,55,45,45,25,25,15,210
284,279,-34426.39999999997,25.0,-32.84961832061069,238,1,2381,Smoochum,Ice,Psychic,Pink,Oblivious,Forewarn,Hydration,2.0,0.0,0.0,0.5,6.0,45,30,15,85,65,65,305
333,279,-34426.39999999997,25.0,-32.84961832061069,281,1,2811,Kirlia,Psychic,Fairy,White,Synchronize,Trace,Telepathy,3.0,0.0,0.0,0.8,20.2,38,35,35,65,55,50,278
892,279,-34426.39999999997,25.0,-32.84961832061069,755,1,7551,Morelull,Grass,Fairy,Purple,Illuminate,Effect Spore,Rain Dish,7.0,0.0,0.0,0.2,1.5,40,35,55,65,75,15,285
501,280,-35055.19999999953,24.4,-33.44961832061069,420,1,4201,Cherubi,Grass,,Pink,Chlorophyll,,,4.0,0.0,0.0,0.4,3.3,45,35,45,62,53,35,275
981,281,-35474.39999999999,24.0,-33.84961832061069,840,1,8401,Applin,Grass,Dragon,Green,Ripen,Gluttony,Bulletproof,8.0,0.0,0.0,0.2,0.5,40,40,80,40,40,20,260
725,281,-35474.39999999999,24.0,-33.84961832061069,616,1,6161,Shelmet,Bug,,Red,Hydration,Shell Armor,Overcoat,5.0,0.0,0.0,0.4,7.7,50,40,85,40,65,25,305
404,281,-35474.39999999999,24.0,-33.84961832061069,343,1,3431,Baltoy,Ground,Psychic,Brown,Levitate,,,3.0,0.0,0.0,0.5,21.5,40,40,55,40,70,55,300
970,281,-35474.39999999999,24.0,-33.84961832061069,829,1,8291,Gossifleur,Grass,,Green,Cotton Down,Regenerator,Effect Spore,8.0,0.0,0.0,0.4,2.2,40,40,60,40,60,10,250
393,281,-35474.39999999999,24.0,-33.84961832061069,333,1,3331,Swablu,Normal,Flying,Blue,Natural Cure,,Cloud Nine,3.0,0.0,0.0,0.4,1.2,45,40,60,40,75,50,310
972,281,-35474.39999999999,24.0,-33.84961832061069,831,1,8311,Wooloo,Normal,,White,Fluffy,Run Away,Bulletproof,8.0,0.0,0.0,0.6,6.0,42,40,55,40,45,48,270
899,281,-35474.39999999999,24.0,-33.84961832061069,762,1,7621,Steenee,Grass,,Purple,Leaf Guard,Oblivious,Sweet Veil,7.0,0.0,0.0,0.7,8.2,52,40,48,40,48,62,290
317,281,-35474.39999999999,24.0,-33.84961832061069,265,1,2651,Wurmple,Bug,,Red,Shield Dust,,Run Away,3.0,0.0,0.0,0.3,3.6,45,45,35,20,30,20,195
363,281,-35474.39999999999,24.0,-33.84961832061069,307,1,3071,Meditite,Fighting,Psychic,Blue,Pure Power,,Telepathy,3.0,0.0,0.0,0.6,11.2,30,40,55,40,55,60,280
338,281,-35474.39999999999,24.0,-33.84961832061069,285,1,2851,Shroomish,Grass,,Brown,Effect Spore,Poison Heal,Quick Feet,3.0,0.0,0.0,0.4,4.5,60,40,60,40,60,35,295
888,281,-35474.39999999999,24.0,-33.84961832061069,751,1,7511,Dewpider,Water,Bug,Green,Water Bubble,,Water Absorb,7.0,0.0,0.0,0.3,4.0,38,40,52,40,72,27,269
978,281,-35474.39999999999,24.0,-33.84961832061069,837,1,8371,Rolycoly,Rock,,Black,Steam Engine,Heatproof,Flash Fire,8.0,0.0,0.0,0.3,12.0,30,40,50,40,50,30,240
206,282,-36522.39999999999,23.0,-34.84961832061069,166,1,1661,Ledian,Bug,Flying,Red,Swarm,Early Bird,Iron Fist,2.0,0.0,0.0,1.4,35.6,55,35,50,55,110,85,390
212,282,-36522.39999999999,23.0,-34.84961832061069,172,1,1721,Pichu,Electric,,Yellow,Static,,Lightning Rod,2.0,0.0,0.0,0.3,2.0,20,40,15,35,35,60,205
67,283,-37570.4,22.0,-35.84961832061069,52,2,522,Meowth,Dark,,Blue,Pickup,Technician,Rattled,7.0,0.0,0.0,0.4,4.2,40,35,35,50,40,90,290
966,283,-37570.4,22.0,-35.84961832061069,825,1,8251,Dottler,Bug,Psychic,Yellow,Swarm,Compound Eyes,Telepathy,8.0,0.0,0.0,0.4,19.5,50,35,80,50,90,30,335
420,283,-37570.4,22.0,-35.84961832061069,355,1,3551,Duskull,Ghost,,Black,Levitate,,Frisk,3.0,0.0,0.0,0.8,15.0,20,40,90,30,90,25,295
325,283,-37570.4,22.0,-35.84961832061069,273,1,2731,Seedot,Grass,,Brown,Chlorophyll,Early Bird,Pickpocket,3.0,0.0,0.0,0.5,4.0,40,40,50,30,30,30,220
80,284,-38618.39999999999,21.0,-36.84961832061069,63,1,631,Abra,Psychic,,Brown,Synchronize,Inner Focus,Magic guard,1.0,0.0,0.0,0.9,19.5,25,20,15,105,55,90,310
518,284,-38618.39999999999,21.0,-36.84961832061069,433,1,4331,Chingling,Psychic,,Yellow,Levitate,,,4.0,0.0,0.0,0.2,0.6,45,30,50,65,50,45,285
716,284,-38618.39999999999,21.0,-36.84961832061069,607,1,6071,Litwick,Ghost,Fire,White,Flash Fire,Flame Body,Infiltrator,5.0,0.0,0.0,0.3,3.1,50,30,55,65,55,20,275
998,285,-40504.80000000011,19.2,-38.64961832061069,856,1,8561,Hatenna,Psychic,,Pink,Healer,Anticipation,Magic Bounce,8.0,0.0,0.0,0.4,3.4,42,30,60,56,53,39,280
